cluster_id2,GUASTO CAVO
202311300256_3,True
202311300340_8,False
202311300358_16,True
202311300358_3,True
202311300404_8,True
202311300516_21,True
202311300520_4,True
202311300522_14,True
202311300522_17,True
202311300522_3,True
202311300530_8,False
202311300534_2,True
202311300538_14,False
202311300548_9,True
202311300924_19,False
202312010342_24,True
202312030012_9,True
202312030154_17,True
202312030234_5,True
202312050110_60,False
202312050112_24,True
202312050134_4,False
202312050140_11,True
202312050144_20,True
202312050156_10,True
202312050156_15,True
202312050156_29,False
202312050158_1,False
202312050158_3,True
202312050200_11,True
202312050204_13,True
202312050204_15,False
202312050204_20,True
202312050204_27,True
202312050204_36,False
202312050204_37,True
202312050206_26,True
202312050206_28,True
202312050206_7,True
202312050208_17,True
202312050210_17,True
202312050210_21,True
202312050210_26,True
202312050218_22,True
202312050230_10,True
202312050230_11,True
202312050230_14,True
202312050230_8,True
202312050244_3,True
202312050258_9,True
202312050310_20,True
202312050312_10,True
202312050312_11,True
202312050312_17,True
202312050314_19,True
202312050320_14,True
202312050322_14,True
202312050408_17,True
202312050422_10,True
202312050422_15,True
202312050422_17,True
202312050422_23,True
202312050422_5,True
202312050440_20,True
202312050504_16,True
202312050542_15,True
202312051150_14,True
202312060208_13,True
202312060212_10,True
202312060212_11,True
202312060212_16,True
202312060212_18,True
202312060212_22,True
202312060212_25,True
202312060214_7,True
202312070256_10,True
202312070256_8,True
202312070258_16,True
202312070258_17,True
202312070258_9,True
202312102356_9,True
202312110004_12,True
202312110004_13,True
202312110004_14,True
202312110004_15,True
202312110004_19,True
202312110004_21,True
202312110004_22,True
202312110004_23,True
202312110004_24,True
202312110004_25,True
202312110004_27,True
202312110004_28,True
202312110004_29,True
202312110004_3,True
202312110004_34,True
202312110004_36,True
202312110004_39,True
202312110004_4,True
202312110004_6,True
202312110006_11,True
202312110006_14,True
202312110006_15,True
202312110006_17,True
202312110006_2,True
202312110006_22,True
202312110006_4,True
202312110006_5,True
202312110006_8,True
202312110008_19,True
202312110008_27,True
202312110008_31,True
202312110008_9,True
202312110212_18,True
202312110218_10,True
202312110224_10,True
202312120128_1,True
202312120128_3,True
202312120128_5,True
202312120128_9,True
202312120130_12,True
202312120130_19,True
202312120136_2,True
202312120148_1,True
202312120152_2,True
202312120154_3,True
202312120158_6,True
202312120158_9,True
202312120200_10,True
202312120200_3,True
202312120200_6,True
202312120202_6,True
202312120204_1,True
202312120204_11,True
202312120204_13,True
202312120204_14,True
202312120204_17,True
202312120204_20,True
202312120204_23,False
202312120204_3,True
202312120204_5,True
202312120204_6,True
202312120208_18,False
202312120208_19,False
202312120214_12,True
202312120214_15,True
202312120216_2,True
202312120218_7,True
202312120224_10,True
202312120224_7,True
202312120226_3,True
202312120234_7,True
202312120234_8,True
202312120238_6,True
202312120246_11,True
202312120246_5,True
202312120258_11,True
202312120302_11,True
202312120306_6,True
202312120342_10,True
202312120400_11,True
202312120414_15,True
202312120414_23,True
202312120448_12,True
202312120448_14,True
202312120454_8,True
202312120516_6,True
202312120522_1,True
202312130110_2,False
202312130130_2,False
202312130146_9,True
202312130148_11,True
202312130152_13,True
202312130152_50,True
202312130152_51,True
202312130204_9,True
202312130206_5,True
202312130208_16,True
202312130208_6,True
202312130212_20,True
202312130222_11,True
202312130222_7,True
202312130224_1,True
202312130224_13,True
202312130224_17,True
202312130226_3,True
202312130226_8,True
202312130330_3,True
202312130330_6,True
202312130334_4,True
202312130336_3,True
202312130338_8,True
202312130340_14,True
202312130346_13,True
202312130354_9,True
202312130404_4,True
202312130534_5,True
202312130536_9,True
202312140002_13,True
202312140002_14,True
202312140002_2,True
202312140002_7,True
202312140104_10,True
202312140120_11,True
202312140128_15,True
202312140136_7,True
202312140140_11,True
202312140140_20,True
202312140202_6,True
202312140202_7,True
202312140212_8,True
202312140216_1,True
202312140216_13,True
202312140216_4,True
202312140216_5,True
202312140216_7,True
202312140216_9,True
202312140220_14,True
202312140222_21,True
202312140224_8,True
202312140232_12,False
202312140232_13,True
202312140232_6,False
202312140232_8,False
202312140240_3,True
202312140302_13,True
202312140356_8,True
202312140408_15,True
202312140412_14,True
202312140456_9,False
202312140502_2,False
202312140504_2,False
202312140514_1,False
202312141342_15,False
202312150008_7,True
202312150102_12,True
202312150102_18,True
202312150102_2,True
202312150104_10,True
202312150104_5,True
202312150106_2,True
202312150106_8,True
202312150108_12,True
202312150108_18,True
202312150110_1,True
202312150110_16,True
202312150110_28,True
202312150110_30,True
202312150110_31,True
202312150110_6,True
202312150112_18,True
202312150112_27,True
202312150114_19,True
202312150154_16,True
202312150158_10,True
202312150158_16,True
202312150202_11,True
202312150202_12,True
202312150202_13,True
202312150202_15,True
202312150202_16,True
202312150202_3,True
202312150202_8,True
202312150202_9,True
202312150204_1,True
202312150204_13,True
202312150204_14,True
202312150204_16,True
202312150204_17,True
202312150204_19,True
202312150204_2,True
202312150204_21,True
202312150204_23,True
202312150204_24,True
202312150204_29,True
202312150204_3,True
202312150204_30,True
202312150204_32,True
202312150204_33,True
202312150204_34,True
202312150204_37,True
202312150204_38,True
202312150204_39,True
202312150204_4,True
202312150204_42,True
202312150204_43,True
202312150204_45,True
202312150204_49,True
202312150204_5,True
202312150204_50,True
202312150204_53,True
202312150204_55,True
202312150204_56,True
202312150204_58,True
202312150204_6,True
202312150204_60,True
202312150204_9,True
202312150206_18,True
202312150206_2,True
202312150206_21,True
202312150206_22,True
202312150206_29,True
202312150206_3,True
202312150206_38,True
202312150206_41,True
202312150206_46,True
202312150206_47,True
202312150206_50,True
202312150206_6,True
202312150210_5,True
202312150210_8,True
202312150212_18,True
202312150212_23,True
202312150214_36,True
202312150218_18,True
202312150222_7,True
202312150326_10,True
202312150328_17,True
202312150402_10,True
202312150406_15,True
202312150444_15,True
202312150512_20,True
202312150514_24,True
202312150526_10,True
202312150532_8,True
202312150534_6,True
202312150540_2,True
202312150540_5,True
202312150546_8,True
202312150554_13,True
202312150600_5,True
202312150602_10,True
202312180154_8,False
202312180200_7,False
202312180202_4,False
202312180204_6,False
202312180206_16,False
202312180206_18,False
202312180208_18,False
202312190148_18,True
202312190200_8,True
202312190204_1,True
202312190204_10,True
202312190204_2,True
202312190204_8,True
202312190206_1,True
202312190206_10,True
202312190206_11,True
202312190206_12,True
202312190206_14,True
202312190206_15,True
202312190206_16,True
202312190206_17,True
202312190206_2,True
202312190206_20,True
202312190206_21,True
202312190206_23,True
202312190206_24,True
202312190206_6,True
202312190206_7,True
202312190206_8,True
202312190206_9,True
202312190208_1,True
202312190208_14,True
202312190208_15,True
202312190208_20,True
202312190208_21,True
202312190208_29,True
202312190208_31,True
202312190208_34,True
202312190208_37,True
202312190208_4,True
202312190208_42,True
202312190208_6,True
202312190210_13,True
202312190210_14,True
202312190210_2,True
202312190210_27,True
202312190210_28,True
202312190210_30,True
202312190210_38,True
202312190210_44,True
202312190210_45,True
202312190210_50,True
202312190210_6,True
202312190210_8,True
202312190210_9,True
202312190214_19,True
202312190214_25,True
202312190214_4,True
202312190214_8,True
202312190214_9,True
202312190216_3,True
202312190218_1,True
202312190220_2,True
202312190220_25,True
202312190222_2,True
202312190312_8,True
202312190320_9,True
202312190326_13,True
202312190326_5,True
202312190344_15,True
202312190356_11,True
202312190402_7,True
202312190410_8,True
202312190416_11,True
202312190416_13,True
202312190416_16,True
202312190416_17,True
202312190418_8,True
202312190422_9,True
202312190434_6,True
202312190446_2,True
202312190916_15,True
202312191342_19,False
202312200148_11,True
202312200200_6,True
202312200202_11,True
202312200206_7,True
202312200208_10,True
202312200208_13,True
202312200208_17,True
202312200208_2,True
202312200208_7,True
202312200208_9,True
202312200210_11,True
202312200210_5,True
202312200212_14,True
202312200214_12,True
202312200214_14,True
202312200218_10,True
202312200218_5,True
202312200218_8,True
202312200220_3,True
202312200220_4,True
202312200220_7,True
202312200222_2,True
202312200350_4,True
202312200356_18,True
202312200506_23,True
202312200548_2,True
202312200552_7,True
202312200554_10,True
202312200554_13,True
202312200554_19,True
202312200554_4,True
202312200554_6,True
202312200604_3,True
202312210200_3,True
202312210200_7,True
202312210202_6,True
202312210202_7,True
202312210204_10,False
202312210204_15,True
202312210204_9,True
202312210206_3,True
202312210206_9,True
202312210208_12,True
202312210210_1,True
202312210322_7,True
202312210434_5,True
202312210444_3,True
202312210518_6,True
